value,ioc_type,first_seen,last_seen,malware,threat_type,reporter,features.confidence,features.has_malware,features.ioc_type,features.threat_type,features.days_since_first_seen
43.203.123.92:51200,ip,2025-09-15 03:35:59,,win.meterpreter,botnet_cc,sojubear,50,1,,,
43.203.123.92:52200,ip,2025-09-15 03:35:59,,win.meterpreter,botnet_cc,sojubear,50,1,,,
35.94.175.73:52200,ip,2025-09-15 03:36:00,,win.meterpreter,botnet_cc,sojubear,50,1,,,
35.94.175.73:60000,ip,2025-09-15 03:36:00,,win.meterpreter,botnet_cc,sojubear,50,1,,,
18.231.250.114:11025,ip,2025-09-15 03:36:00,,win.meterpreter,botnet_cc,sojubear,50,1,,,
static.198.219.245.188.clients.your-server.de,domain,2025-09-15 04:00:06,,win.cobalt_strike,botnet_cc,dyingbreeds_,100,1,,,
35.94.175.73:8000,ip,2025-09-15 03:36:00,,win.meterpreter,botnet_cc,sojubear,50,1,,,
108.187.6.253:14994,ip,2025-09-15 04:00:16,2025-09-15 04:02:07,win.ghost_rat,botnet_cc,dyingbreeds_,75,1,,,
23.249.20.36:8080,ip,2025-09-15 04:00:15,2025-09-15 04:02:06,win.ghost_rat,botnet_cc,dyingbreeds_,75,1,,,
108.187.6.103:14994,ip,2025-09-15 04:00:15,2025-09-15 04:02:06,win.ghost_rat,botnet_cc,dyingbreeds_,75,1,,,
196.251.69.134:7443,ip,2025-09-15 04:00:30,2025-09-15 13:46:35,unknown,botnet_cc,dyingbreeds_,100,1,,,
161.97.116.14:7443,ip,2025-09-15 04:00:29,2025-09-15 13:44:53,unknown,botnet_cc,dyingbreeds_,100,1,,,
185.196.11.223:3007,ip,2025-09-15 04:00:25,2025-09-15 13:45:59,win.asyncrat,botnet_cc,dyingbreeds_,100,1,,,
46.100.93.142:8808,ip,2025-09-15 04:00:24,2025-09-15 13:48:26,win.asyncrat,botnet_cc,dyingbreeds_,100,1,,,
157.230.35.104:3333,ip,2025-09-15 04:01:05,,unknown,botnet_cc,dyingbreeds_,100,1,,,
181.235.3.119:8092,ip,2025-09-15 04:00:43,2025-09-15 13:45:50,win.dcrat,botnet_cc,dyingbreeds_,100,1,,,
buriallifeinsurancepolicies.com,domain,2025-09-15 04:00:35,2025-09-15 04:02:31,win.havoc,botnet_cc,dyingbreeds_,100,1,,,
128.199.237.42:443,ip,2025-09-15 04:01:07,,unknown,botnet_cc,dyingbreeds_,100,1,,,
207.180.225.142:3333,ip,2025-09-15 04:01:07,,unknown,botnet_cc,dyingbreeds_,100,1,,,
123.60.94.12:3333,ip,2025-09-15 04:01:06,,unknown,botnet_cc,dyingbreeds_,100,1,,,
47.237.94.217:8080,ip,2025-09-15 04:01:06,,unknown,botnet_cc,dyingbreeds_,100,1,,,
115.190.76.244:3333,ip,2025-09-15 04:01:08,,unknown,botnet_cc,dyingbreeds_,100,1,,,
54.226.164.102:3333,ip,2025-09-15 04:01:08,,unknown,botnet_cc,dyingbreeds_,100,1,,,
172.119.248.240:3333,ip,2025-09-15 04:01:07,,unknown,botnet_cc,dyingbreeds_,100,1,,,
138.68.94.98:3333,ip,2025-09-15 04:01:10,,unknown,botnet_cc,dyingbreeds_,100,1,,,
174.138.13.84:3333,ip,2025-09-15 04:01:09,,unknown,botnet_cc,dyingbreeds_,100,1,,,
51.79.251.29:3333,ip,2025-09-15 04:01:08,,unknown,botnet_cc,dyingbreeds_,100,1,,,
109.242.116.231:995,ip,2025-09-15 04:01:21,2025-09-15 13:43:49,win.qakbot,botnet_cc,dyingbreeds_,100,1,,,
140.143.130.6:3333,ip,2025-09-15 04:01:12,,unknown,botnet_cc,dyingbreeds_,100,1,,,
64.225.64.31:3333,ip,2025-09-15 04:01:11,,unknown,botnet_cc,dyingbreeds_,100,1,,,
85.215.130.202:443,ip,2025-09-15 04:01:11,,unknown,botnet_cc,dyingbreeds_,100,1,,,
45.131.65.241:443,ip,2025-09-15 04:03:00,,win.empire_downloader,botnet_cc,DonPasci,100,1,,,
62.164.177.46:9000,ip,2025-09-15 04:02:25,,win.sectop_rat,botnet_cc,DonPasci,100,1,,,
45.81.113.90:4444,ip,2025-09-15 04:02:23,2025-09-15 13:48:23,win.asyncrat,botnet_cc,DonPasci,100,1,,,
117.72.147.228:80,ip,2025-09-15 05:35:05,2025-09-15 08:01:52,win.cobalt_strike,botnet_cc,abuse_ch,100,1,,,
http://178.16.54.200/du4ko7hd/index.php,url,2025-09-15 05:25:12,2025-09-15 07:00:22,win.amadey,botnet_cc,abuse_ch,100,1,,,
http://213.209.157.114/pi00/pin.php,url,2025-09-15 04:10:03,,win.lokipws,botnet_cc,abuse_ch,100,1,,,
45.131.65.241:1337,ip,2025-09-15 04:03:01,,win.empire_downloader,botnet_cc,DonPasci,100,1,,,
r3v.v9542.ru,domain,2025-09-15 05:36:16,2025-09-15 05:48:16,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
202.95.16.40:808,ip,2025-09-15 05:35:36,,win.cobalt_strike,botnet_cc,abuse_ch,100,1,,,
149.104.26.156:81,ip,2025-09-15 05:35:34,,win.cobalt_strike,botnet_cc,abuse_ch,100,1,,,
92.118.235.112:3004,ip,2025-09-15 05:40:55,,win.xworm,botnet_cc,abuse_ch,75,1,,,
51.254.96.114:8080,ip,2025-09-15 05:39:36,,win.lokipws,botnet_cc,threatquery,75,1,,,
x.l-5228.ru,domain,2025-09-15 05:36:16,,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
107.172.135.10:7612,ip,2025-09-15 06:01:53,,win.xworm,botnet_cc,DonPasci,100,1,,,
154.23.184.28:9000,ip,2025-09-15 06:00:19,,win.valley_rat,botnet_cc,abuse_ch,100,1,,,
91.92.241.52:1012,ip,2025-09-15 05:55:11,,win.xworm,botnet_cc,abuse_ch,100,1,,,
q.m074.ru,domain,2025-09-15 05:48:16,2025-09-15 05:51:57,js.clearfake,payload_delivery,ttakvam,100,1,,,
62.60.226.177:40102,ip,2025-09-15 06:05:06,,win.aurotun_stealer,botnet_cc,DonPasci,100,1,,,
https://morticmbnr.run/gako,url,2025-09-15 06:02:48,,win.lumma,botnet_cc,DonPasci,100,1,,,
107.172.135.10:55623,ip,2025-09-15 06:01:54,,win.xworm,botnet_cc,DonPasci,100,1,,,
b.t408.ru,domain,2025-09-15 06:53:01,2025-09-15 05:51:56,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
y7.t408.ru,domain,2025-09-15 06:53:01,2025-09-15 06:27:56,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
u.v-9542.ru,domain,2025-09-15 06:53:01,2025-09-15 06:46:36,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
b9c.m074.ru,domain,2025-09-15 06:27:45,2025-09-15 06:46:36,js.clearfake,payload_delivery,ttakvam,100,1,,,
115.190.127.112:82,ip,2025-09-15 08:01:50,,win.cobalt_strike,botnet_cc,DonPasci,100,1,,,
t.k002.ru,domain,2025-09-15 07:50:46,2025-09-15 08:14:32,js.clearfake,payload_delivery,ttakvam,100,1,,,
r5.k002.ru,domain,2025-09-15 07:06:11,2025-09-15 07:19:20,js.clearfake,payload_delivery,ttakvam,100,1,,,
39.105.47.83:4444,ip,2025-09-15 08:01:51,,win.cobalt_strike,botnet_cc,DonPasci,100,1,,,
180.97.215.152:8088,ip,2025-09-15 08:01:50,,win.cobalt_strike,botnet_cc,DonPasci,100,1,,,
144.172.109.72:7777,ip,2025-09-15 08:02:20,,win.sliver,botnet_cc,DonPasci,100,1,,,
39.107.231.141:81,ip,2025-09-15 08:01:51,,win.cobalt_strike,botnet_cc,DonPasci,100,1,,,
m.kdesu.ru,domain,2025-09-15 08:06:34,2025-09-15 07:51:06,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
213.209.157.236:1911,ip,2025-09-15 08:02:45,,win.redline_stealer,botnet_cc,DonPasci,100,1,,,
48.217.187.10:7443,ip,2025-09-15 08:02:36,2025-09-15 13:48:40,unknown,botnet_cc,DonPasci,100,1,,,
185.196.11.223:9999,ip,2025-09-15 08:02:32,2025-09-15 13:46:00,win.asyncrat,botnet_cc,DonPasci,100,1,,,
zclouds.icu,domain,2025-09-15 08:06:39,,unknown,payload_delivery,HuntYethHounds,100,1,,,
4m.v-9542.ru,domain,2025-09-15 08:06:38,2025-09-15 07:06:22,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
http://94.156.154.121/api/YTAsODYsODIsOWQsYTEsODgsOTAsOTUsNjUsN2Qs,url,2025-09-15 08:06:37,,win.smartloader,botnet_cc,tcains1,75,1,,,
c2.kdesu.ru,domain,2025-09-15 08:06:37,2025-09-15 07:19:20,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
distributionguitar.xyz,domain,2025-09-15 08:36:28,,unknown_loader,botnet_cc,abuse_ch,100,1,,,
216.9.225.19:60707,ip,2025-09-15 08:31:23,,win.remcos,botnet_cc,abuse_ch,75,1,,,
216.9.225.19:60708,ip,2025-09-15 08:31:23,,win.remcos,botnet_cc,abuse_ch,75,1,,,
http://178.16.54.200/du4ko7hd/Login.php,url,2025-09-15 08:06:39,,win.amadey,botnet_cc,antiphishorg,100,1,,,
104.206.234.108:30017,ip,2025-09-15 08:44:11,2025-09-15 13:43:28,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.113:30238,ip,2025-09-15 08:44:11,2025-09-15 13:43:28,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.101:30100,ip,2025-09-15 08:44:10,2025-09-15 13:43:28,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
n.j220.ru,domain,2025-09-15 08:40:01,2025-09-15 08:40:42,js.clearfake,payload_delivery,ttakvam,100,1,,,
104.206.234.122:30248,ip,2025-09-15 08:44:13,2025-09-15 13:43:29,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.116:30238,ip,2025-09-15 08:44:12,2025-09-15 13:43:28,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.116:30243,ip,2025-09-15 08:44:12,2025-09-15 13:43:28,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.101:30238,ip,2025-09-15 08:44:11,2025-09-15 13:43:28,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.135:30100,ip,2025-09-15 08:44:14,2025-09-15 13:43:29,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.137:30033,ip,2025-09-15 08:44:14,2025-09-15 13:43:29,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.118:30248,ip,2025-09-15 08:44:13,2025-09-15 13:43:28,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.12:30151,ip,2025-09-15 08:44:13,2025-09-15 13:43:29,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.15:30077,ip,2025-09-15 08:44:16,2025-09-15 13:43:30,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.138:30190,ip,2025-09-15 08:44:15,2025-09-15 13:43:29,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.123:30239,ip,2025-09-15 08:44:14,2025-09-15 13:43:29,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.132:30183,ip,2025-09-15 08:44:14,2025-09-15 13:43:29,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.15:30100,ip,2025-09-15 08:44:17,2025-09-15 13:43:30,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.176:30077,ip,2025-09-15 08:44:17,2025-09-15 13:43:30,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.146:30239,ip,2025-09-15 08:44:16,2025-09-15 13:43:29,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.146:30248,ip,2025-09-15 08:44:16,2025-09-15 13:43:30,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.180:30017,ip,2025-09-15 08:44:19,2025-09-15 13:43:30,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.191:30183,ip,2025-09-15 08:44:19,2025-09-15 13:43:31,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.176:30120,ip,2025-09-15 08:44:18,2025-09-15 13:43:30,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.179:30238,ip,2025-09-15 08:44:18,2025-09-15 13:43:30,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.2:30120,ip,2025-09-15 08:44:21,2025-09-15 13:43:31,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.204:30100,ip,2025-09-15 08:44:21,2025-09-15 13:43:31,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.196:30239,ip,2025-09-15 08:44:20,2025-09-15 13:43:31,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.196:30248,ip,2025-09-15 08:44:20,2025-09-15 13:43:31,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.233:30100,ip,2025-09-15 08:44:23,2025-09-15 13:43:32,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.237:30190,ip,2025-09-15 08:44:23,2025-09-15 13:43:32,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.206:30033,ip,2025-09-15 08:44:22,2025-09-15 13:43:31,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.214:30077,ip,2025-09-15 08:44:22,2025-09-15 13:43:32,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.215:30100,ip,2025-09-15 08:44:22,2025-09-15 13:43:32,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.219:30057,ip,2025-09-15 08:44:23,2025-09-15 13:43:32,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.230:30209,ip,2025-09-15 08:44:23,2025-09-15 13:43:32,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.230:30238,ip,2025-09-15 08:44:23,2025-09-15 13:43:32,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.243:30183,ip,2025-09-15 08:44:24,2025-09-15 13:43:32,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.39:30209,ip,2025-09-15 08:44:24,2025-09-15 13:43:32,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.39:30239,ip,2025-09-15 08:44:24,2025-09-15 13:43:33,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.45:30002,ip,2025-09-15 08:44:24,2025-09-15 13:43:33,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.46:30077,ip,2025-09-15 08:44:25,2025-09-15 13:43:33,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.50:30183,ip,2025-09-15 08:44:25,2025-09-15 13:43:33,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.51:30077,ip,2025-09-15 08:44:25,2025-09-15 13:43:33,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.57:30033,ip,2025-09-15 08:44:27,2025-09-15 13:43:33,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.57:30216,ip,2025-09-15 08:44:27,2025-09-15 13:43:33,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.56:30077,ip,2025-09-15 08:44:26,2025-09-15 13:43:33,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.71:30033,ip,2025-09-15 08:44:29,2025-09-15 13:43:34,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.73:30120,ip,2025-09-15 08:44:29,2025-09-15 13:43:34,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.63:30248,ip,2025-09-15 08:44:28,2025-09-15 13:43:34,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.92:30100,ip,2025-09-15 08:44:31,2025-09-15 13:43:34,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.79:30104,ip,2025-09-15 08:44:30,2025-09-15 13:43:34,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
104.206.234.81:30238,ip,2025-09-15 08:44:30,2025-09-15 13:43:34,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
http://a1167812.xsph.ru/75b0673e.php,url,2025-09-15 08:50:17,,win.dcrat,botnet_cc,abuse_ch,100,1,,,
185.183.98.165:443,ip,2025-09-15 08:49:55,2025-09-15 13:45:57,win.eye_pyramid,botnet_cc,abuse_ch,75,1,,,
172.86.90.22:8888,ip,2025-09-15 08:48:44,2025-09-15 13:45:27,win.sliver,botnet_cc,abuse_ch,75,1,,,
104.206.234.9:30033,ip,2025-09-15 08:44:31,2025-09-15 13:43:34,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
z.h934.ru,domain,2025-09-15 09:03:27,2025-09-15 08:14:32,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
d1.h934.ru,domain,2025-09-15 09:03:27,2025-09-15 08:40:42,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
maidtin.xyz,domain,2025-09-15 08:56:17,,unknown_loader,botnet_cc,abuse_ch,100,1,,,
liveiiu.top,domain,2025-09-15 08:56:05,,unknown_rat,botnet_cc,abuse_ch,100,1,,,
shameairport.xyz,domain,2025-09-15 08:55:43,,unknown_loader,botnet_cc,abuse_ch,100,1,,,
dll.schermgebroken.nl,domain,2025-09-15 09:10:45,2025-09-15 13:10:23,win.vidar,botnet_cc,abuse_ch,75,1,,,
https://dll.schermgebroken.nl,url,2025-09-15 09:10:44,2025-09-15 13:10:23,win.vidar,botnet_cc,abuse_ch,75,1,,,
https://dll.amajed.com,url,2025-09-15 09:10:43,2025-09-15 13:10:23,win.vidar,botnet_cc,abuse_ch,75,1,,,
dll.amajed.com,domain,2025-09-15 09:10:43,2025-09-15 13:10:23,win.vidar,botnet_cc,abuse_ch,75,1,,,
k3p.j220.ru,domain,2025-09-15 09:04:40,2025-09-15 09:06:09,js.clearfake,payload_delivery,ttakvam,100,1,,,
e.b340.ru,domain,2025-09-15 09:25:59,2025-09-15 09:26:09,js.clearfake,payload_delivery,ttakvam,100,1,,,
af.b5x1g.ru,domain,2025-09-15 09:20:03,2025-09-15 09:06:09,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
https://permanz.qpon/talx,url,2025-09-15 09:16:22,,win.lumma,botnet_cc,abuse_ch,75,1,,,
https://dropphef.shop/iuxd,url,2025-09-15 09:16:19,,win.lumma,botnet_cc,abuse_ch,75,1,,,
s6.b340.ru,domain,2025-09-15 09:41:36,2025-09-15 09:42:21,js.clearfake,payload_delivery,ttakvam,100,1,,,
196.251.117.141:4581,ip,2025-09-15 09:36:22,,win.remcos,botnet_cc,abuse_ch,75,1,,,
dropphef.shop,domain,2025-09-15 09:34:56,,win.lumma,botnet_cc,DonPasci,100,1,,,
wasxhawg.shop,domain,2025-09-15 09:34:56,2025-09-15 09:39:42,win.lumma,botnet_cc,DonPasci,100,1,,,
ap.b5x1g.ru,domain,2025-09-15 09:29:32,2025-09-15 09:26:09,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
aa1.l134.ru,domain,2025-09-15 10:26:40,2025-09-15 10:26:46,js.clearfake,payload_delivery,ttakvam,100,1,,,
91.245.255.43:8765,ip,2025-09-15 10:26:26,,win.havoc,botnet_cc,DonPasci,100,1,,,
91.245.255.43:6758,ip,2025-09-15 10:26:26,,win.havoc,botnet_cc,DonPasci,100,1,,,
p7.l134.ru,domain,2025-09-15 10:02:03,2025-09-15 10:03:26,js.clearfake,payload_delivery,ttakvam,100,1,,,
https://wasxhawg.shop/twxz,url,2025-09-15 09:43:12,,win.lumma,botnet_cc,DonPasci,100,1,,,
g5.f969.ru,domain,2025-09-15 10:57:23,2025-09-15 11:01:28,js.clearfake,payload_delivery,ttakvam,100,1,,,
109.199.113.194:443,ip,2025-09-15 10:51:22,2025-09-15 13:51:03,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
md.hecynya.ru,domain,2025-09-15 10:50:09,2025-09-15 11:46:11,js.clearfake,payload_delivery,ttakvam,100,1,,,
m9.r274.ru,domain,2025-09-15 10:50:09,2025-09-15 10:50:27,js.clearfake,payload_delivery,ttakvam,100,1,,,
d.r274.ru,domain,2025-09-15 10:39:58,2025-09-15 10:40:39,js.clearfake,payload_delivery,ttakvam,100,1,,,
192.145.124.6:60736,ip,2025-09-15 10:59:12,,win.remcos,botnet_cc,netresec,77,1,,,
bh.f0z1n.ru,domain,2025-09-15 10:59:12,2025-09-15 10:26:46,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
bi.f0z1n.ru,domain,2025-09-15 10:59:11,2025-09-15 10:40:39,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
bv.f0z1n.ru,domain,2025-09-15 10:59:11,2025-09-15 10:50:27,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
s.f0z1n.ru,domain,2025-09-15 10:59:11,2025-09-15 10:57:28,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
192.145.124.5:60736,ip,2025-09-15 10:59:14,,win.remcos,botnet_cc,netresec,88,1,,,
bc.b5x1g.ru,domain,2025-09-15 10:59:13,2025-09-15 10:03:26,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
192.145.124.4:60736,ip,2025-09-15 10:59:12,,win.remcos,botnet_cc,netresec,77,1,,,
206.238.197.188:82,ip,2025-09-15 11:15:12,,win.valley_rat,botnet_cc,abuse_ch,100,1,,,
fck.n50e.ru,domain,2025-09-15 11:13:46,2025-09-15 11:13:52,js.clearfake,payload_delivery,ttakvam,100,1,,,
u.b704.ru,domain,2025-09-15 11:02:26,,js.clearfake,payload_delivery,ttakvam,100,1,,,
aq.b5x1g.ru,domain,2025-09-15 10:59:14,2025-09-15 09:42:21,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
lst.n50e.ru,domain,2025-09-15 11:34:03,2025-09-15 11:46:11,js.clearfake,payload_delivery,ttakvam,100,1,,,
23.249.20.94:90,ip,2025-09-15 11:25:15,,win.valley_rat,botnet_cc,abuse_ch,100,1,,,
23.249.20.94:53,ip,2025-09-15 11:25:12,,win.valley_rat,botnet_cc,abuse_ch,100,1,,,
fcx.n50e.ru,domain,2025-09-15 11:23:42,2025-09-15 11:23:54,js.clearfake,payload_delivery,ttakvam,100,1,,,
ao.f8t6m.ru,domain,2025-09-15 11:35:32,2025-09-15 11:13:51,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
bg.f8t6m.ru,domain,2025-09-15 11:35:32,2025-09-15 11:23:54,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
bl.f8t6m.ru,domain,2025-09-15 11:35:30,2025-09-15 11:34:48,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
b.g3w2p.ru,domain,2025-09-15 11:54:21,2025-09-15 11:38:47,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
http://103.77.241.144/1.sh,url,2025-09-15 11:54:20,2025-09-15 11:40:17,unknown,payload_delivery,BobDobalina,75,1,,,
br.g3w2p.ru,domain,2025-09-15 11:54:19,2025-09-15 11:46:10,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
al.f8t6m.ru,domain,2025-09-15 11:35:34,2025-09-15 11:02:26,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
188.225.11.79:80,ip,2025-09-15 12:01:51,,win.cobalt_strike,botnet_cc,DonPasci,100,1,,,
188.225.11.79:443,ip,2025-09-15 12:01:51,,win.cobalt_strike,botnet_cc,DonPasci,100,1,,,
generatoryieldlab.com,domain,2025-09-15 12:01:07,,js.fakeupdates,payload_delivery,threatcat_ch,100,1,,,
79.110.50.90:3029,ip,2025-09-15 12:01:59,,win.remcos,botnet_cc,DonPasci,100,1,,,
185.232.21.42:2473,ip,2025-09-15 12:01:59,,win.remcos,botnet_cc,DonPasci,100,1,,,
196.251.115.30:80,ip,2025-09-15 12:02:34,,apk.hook,botnet_cc,DonPasci,100,1,,,
http://146.103.101.110,url,2025-09-15 12:02:24,,win.amadey,botnet_cc,DonPasci,100,1,,,
http://76.46.157.65,url,2025-09-15 12:02:23,,win.amadey,botnet_cc,DonPasci,100,1,,,
192.140.161.118:8080,ip,2025-09-15 12:02:10,,win.ghost_rat,botnet_cc,DonPasci,100,1,,,
23.249.20.94:80,ip,2025-09-15 12:03:23,,win.valley_rat,botnet_cc,DonPasci,100,1,,,
103.28.70.171:5635,ip,2025-09-15 12:02:51,,win.redline_stealer,botnet_cc,DonPasci,100,1,,,
116.211.150.196:1234,ip,2025-09-15 12:02:38,,win.dcrat,botnet_cc,DonPasci,100,1,,,
https://yunded.com/uwuz,url,2025-09-15 12:02:37,,win.lumma,botnet_cc,DonPasci,100,1,,,
cc2ac44600c54a6852ff94ad74641188a1750f78002182541df34db394c123b9,sha256_hash,2025-09-15 12:58:33,,unknown,payload,ninjacatcher,100,1,,,
bb.j1g3k.ru,domain,2025-09-15 12:58:32,2025-09-15 12:46:02,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
a813ff25f7229f2e963bf8bc1fa25cd35a62fc7a5536e1b445aff8bdb44e15cb,sha256_hash,2025-09-15 12:58:32,,unknown,payload,ninjacatcher,100,1,,,
217.154.80.40:8443,ip,2025-09-15 12:51:55,2025-09-15 13:52:26,win.meterpreter,botnet_cc,abuse_ch,75,1,,,
45.153.34.31:7000,ip,2025-09-15 12:45:16,,win.xworm,botnet_cc,abuse_ch,100,1,,,
151.242.63.103:7712,ip,2025-09-15 12:05:04,,win.aurotun_stealer,botnet_cc,DonPasci,100,1,,,
107.175.148.105:7983,ip,2025-09-15 13:06:34,,win.xworm,botnet_cc,burger,100,1,,,
h.g3w2p.ru,domain,2025-09-15 12:58:35,2025-09-15 12:06:39,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
m.g3w2p.ru,domain,2025-09-15 12:58:34,2025-09-15 12:33:03,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
bs.j1g3k.ru,domain,2025-09-15 12:58:34,2025-09-15 12:37:21,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
http://144.31.221.37:6060/capcha9856,url,2025-09-15 13:25:38,,js.kongtuke,payload_delivery,monitorsg,100,1,,,
cpanel.trailsyamahamotor.com,domain,2025-09-15 13:25:37,,js.fakeupdates,botnet_cc,monitorsg,100,1,,,
186.169.73.108:1515,ip,2025-09-15 13:10:16,,win.xworm,botnet_cc,abuse_ch,100,1,,,
math1st.com,domain,2025-09-15 13:25:39,2025-09-15 13:17:49,js.kongtuke,payload_delivery,monitorsg,100,1,,,
https://math1st.com/js.php,url,2025-09-15 13:25:38,,js.kongtuke,payload_delivery,monitorsg,100,1,,,
wopu.live,domain,2025-09-15 13:35:49,,unknown_rat,botnet_cc,abuse_ch,100,1,,,
o.j1g3k.ru,domain,2025-09-15 13:25:40,2025-09-15 13:12:48,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
https://math1st.com/4r5j.js,url,2025-09-15 13:25:39,,js.kongtuke,payload_delivery,monitorsg,100,1,,,
iskiddedapythonratfromgithubandmadeitwebbased.xyzlol.xyz,domain,2025-09-15 13:46:53,,unknown_rat,botnet_cc,burger,100,1,,,
ae.j1g3k.ru,domain,2025-09-15 13:46:54,2025-09-15 13:43:27,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
192.168.1.1,ip-src,,,,,,0,0,,,
malicious-test.com,domain,,,,,,0,0,,,
